yr,mag,inj,fat
1954,3,0,0
1954,2,0,0
1954,2,0,0
1954,2,0,0
1954,1,7,0
1954,1,0,0
1954,1,0,0
1954,1,0,0
1954,0,0,0
1954,0,0,0
1954,1,0,0
1954,2,0,0
1954,2,0,0
1954,0,0,0
1954,1,0,0
1954,2,4,0
1954,1,0,0
1954,2,0,0
1954,1,0,0
1954,1,0,0
1954,2,0,0
1954,0,0,0
1954,2,0,0
1954,1,0,0
1954,0,0,0
1954,0,0,0
1954,2,0,0
1954,1,0,0
1954,1,0,0
1954,1,0,0
1954,1,0,0
1954,1,0,0
1954,2,0,0
1954,2,0,0
1954,2,1,0
1954,0,0,0
1954,0,0,0
1954,0,0,0
1954,1,0,0
1954,0,0,0
1954,1,0,0
1954,2,0,0
1954,1,0,0
1954,1,0,0
1954,1,0,0
1954,1,8,0
1954,1,0,0
1954,1,0,0
1954,3,0,0
1954,1,0,0
1954,1,0,0
1954,2,0,0
1954,1,0,0
1954,2,1,0
1954,1,0,0
1954,2,0,0
1954,2,0,0
1954,2,1,0
1954,1,0,0
1954,0,0,0
1954,1,0,0
1954,1,0,0
1954,1,1,0
1954,1,0,0
1954,2,0,0
1954,1,0,0
1954,2,0,0
1954,2,0,0
1954,1,0,0
1954,0,0,0
1954,2,0,0
1954,2,2,0
1954,2,0,0
1954,0,0,0
1954,2,0,0
1954,1,0,0
1954,2,0,0
1954,1,0,0
1954,1,2,0
1954,0,0,0
1954,1,0,0
1954,0,0,0
1954,2,0,0
1954,1,0,0
1954,0,0,0
1954,2,1,1
1954,0,0,0
1954,1,0,0
1954,0,0,0
1954,2,0,0
1954,1,1,0
1954,2,0,0
1954,0,0,0
1954,2,0,0
1954,1,0,0
1954,1,0,0
1954,1,0,0
1954,2,0,0
1954,1,0,0
1954,1,0,0
1954,2,0,0
1954,0,0,0
1954,1,0,0
1954,1,0,0
1954,0,0,0
1954,1,0,0
1954,1,0,0
1954,2,0,0
1954,0,0,0
1954,0,0,0
1954,2,0,0
1954,0,0,0
1954,0,0,0
1954,1,0,0
1954,2,1,0
1954,1,0,0
1954,1,0,0
1954,1,0,0
1954,1,0,0
1954,1,0,0
1954,1,0,0
1954,1,0,0
1954,2,0,0
1954,2,0,0
1954,3,2,2
1954,2,0,0
1954,2,0,0
1954,2,0,0
1954,0,0,0
1954,2,4,0
1954,2,1,0
1954,0,0,0
1954,2,0,0
1954,1,0,0
1954,0,0,0
1954,0,0,0
1954,2,0,0
1954,1,0,0
1954,2,3,1
1954,2,0,0
1954,1,0,0
1954,2,0,0
1954,1,0,0
1954,3,0,0
1954,3,0,2
1954,1,0,0
1954,1,0,0
1954,2,0,0
1954,2,0,0
1954,1,1,0
1954,0,0,0
1954,3,25,0
1954,0,0,0
1954,1,0,0
1954,2,0,0
1954,1,0,0
1954,3,7,0
1954,3,4,0
1954,3,3,0
1954,3,26,0
1954,2,2,0
1954,2,35,1
1954,2,3,0
1954,2,0,0
1954,2,32,1
1954,1,0,0
1954,2,7,0
1954,2,0,0
1954,1,6,0
1954,1,0,0
1954,1,2,0
1954,2,0,0
1954,2,0,0
1954,2,0,0
1954,2,40,1
1954,3,25,0
1954,1,2,0
1954,2,9,0
1955,0,0,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,1,1,0
1955,2,0,0
1955,3,6,1
1955,1,3,0
1955,3,2,0
1955,1,0,0
1955,2,4,0
1955,1,3,0
1955,2,0,0
1955,2,6,0
1955,2,0,0
1955,2,2,0
1955,2,3,0
1955,2,0,0
1955,2,1,0
1955,2,10,2
1955,3,1,0
1955,2,0,0
1955,1,0,0
1955,2,9,0
1955,2,1,1
1955,0,0,0
1955,1,1,0
1955,2,0,0
1955,2,0,0
1955,2,1,0
1955,2,1,0
1955,1,1,0
1955,2,0,0
1955,3,17,0
1955,1,0,0
1955,1,2,0
1955,1,0,0
1955,2,0,0
1955,2,1,0
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,1,3,0
1955,3,0,1
1955,2,0,0
1955,1,0,0
1955,2,0,0
1955,2,0,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,1,1,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,2,0,0
1955,2,6,0
1955,2,0,0
1955,3,27,1
1955,3,0,0
1955,1,2,0
1955,3,0,0
1955,2,1,0
1955,2,0,0
1955,2,0,0
1955,1,0,0
1955,0,0,0
1955,2,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,2,0,0
1955,3,7,0
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,2,0,0
1955,0,0,0
1955,2,0,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,2,0,0
1955,2,0,0
1955,2,0,0
1955,3,0,0
1955,2,1,0
1955,2,0,0
1955,0,2,0
1955,1,0,0
1955,2,0,0
1955,2,0,0
1955,0,0,0
1955,2,0,0
1955,2,0,0
1955,2,0,0
1955,2,0,0
1955,2,0,0
1955,1,0,0
1955,2,2,1
1955,2,1,0
1955,1,0,0
1955,1,0,0
1955,3,0,0
1955,2,1,0
1955,2,0,0
1955,2,0,0
1955,1,2,0
1955,0,0,0
1955,2,0,0
1955,0,0,0
1955,2,0,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,2,1,0
1955,2,0,0
1955,3,0,0
1955,2,0,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,4,20,5
1955,1,2,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,0,0,0
1955,2,0,0
1955,2,0,0
1955,2,0,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,1,0,0
1955,1,0,0
1955,1,1,0
1955,0,0,0
1955,1,0,0
1955,1,3,0
1955,1,0,0
1955,2,0,0
1955,3,2,0
1955,1,0,0
1955,2,1,0
1955,2,0,0
1955,1,0,0
1955,2,1,1
1955,0,0,0
1955,2,0,0
1955,1,0,0
1955,0,0,0
1955,1,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,2,0,0
1955,1,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,2,0,0
1955,2,0,0
1955,1,1,0
1955,1,0,0
1955,1,0,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,0,0,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,2,0,0
1955,0,0,0
1955,2,0,0
1955,1,0,0
1955,0,0,0
1955,1,0,0
1955,1,2,0
1955,0,0,0
1955,2,0,0
1955,1,0,0
1955,2,0,0
1955,0,0,0
1955,0,0,0
1955,2,0,0
1955,2,0,0
1955,1,0,0
1955,0,0,3
1955,0,0,0
1955,4,18,2
1955,4,10,0
1955,4,8,2
1955,1,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,1,1,0
1955,2,1,0
1955,3,1,0
1955,2,0,0
1955,5,280,20
1955,5,280,20
1955,5,0,0
1955,5,273,80
1955,5,0,0
1955,5,273,80
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,2,0,0
1955,2,0,0
1955,0,0,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,1,2,0
1955,1,0,0
1955,0,0,0
1955,1,0,0
1955,2,0,0
1955,0,0,0
1955,2,1,0
1955,1,2,0
1955,1,0,0
1955,3,3,0
1955,1,0,0
1955,2,0,0
1955,2,0,0
1955,2,1,0
1955,0,1,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,1,0,0
1955,2,2,0
1955,2,7,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,2,0,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,1,0,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,2,1,0
1955,2,3,0
1955,1,0,0
1955,1,4,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,2,0,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,0,0,0
1955,1,2,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,2,0,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,0,0,0
1955,1,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,4,0,0
1955,4,0,0
1955,0,0,0
1955,2,0,0
1955,4,0,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,0,0,0
1955,4,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,3,0,0
1955,1,0,0
1955,0,0,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,3,0,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,2,0,0
1955,2,0,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,0,1,0
1955,1,0,0
1955,1,0,0
1955,0,0,0
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,2,0,0
1955,2,0,0
1955,0,0,0
1955,0,0,0
1955,2,0,0
1955,2,0,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,0,0,0
1955,2,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,2,0,0
1955,2,0,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,3,0,0
1955,2,0,0
1955,0,0,0
1955,2,0,0
1955,1,0,0
1955,0,0,0
1955,2,1,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,2,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,2,0,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,1,0,0
1955,1,0,0
1955,3,0,0
1955,2,0,0
1955,0,0,0
1955,3,3,0
1955,0,0,0
1955,4,29,2
1955,0,0,0
1955,0,0,0
1955,0,0,0
1955,2,0,0
1955,0,0,0
1955,2,0,0
1955,2,8,0
1955,1,0,0
1955,1,0,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,2,0,0
1955,3,0,0
1955,0,0,0
1955,4,19,2
1955,3,2,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,2,0,0
1955,4,0,0
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,1,1,0
1955,4,13,1
1955,2,13,1
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,0,0,0
1955,1,0,0
1955,2,0,0
1955,2,0,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,2,0,0
1955,0,0,0
1955,2,0,0
1955,1,0,0
1955,1,2,1
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,1,0,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,1,0,0
1955,1,0,0
1955,3,0,0
1955,1,0,0
1955,2,0,0
1955,0,0,0
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,2,0,0
1955,0,0,0
1955,1,0,0
1955,1,0,0
1955,2,1,0
1955,2,0,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,1,5,0
1955,1,0,0
1955,2,0,0
1955,1,1,0
1955,0,0,0
1955,2,1,0
1955,1,0,0
1955,2,0,0
1955,0,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,0,0,0
1955,0,0,0
1955,2,2,0
1955,1,5,0
1955,3,0,0
1955,1,0,0
1955,1,0,1
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,0,0,1
1955,0,0,0
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,1,2,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,2,0,0
1955,1,0,0
1955,2,5,0
1955,2,0,0
1955,0,0,0
1955,2,0,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,2,0,0
1955,3,1,0
1955,2,1,0
1955,2,0,0
1955,0,2,1
1955,2,0,0
1955,2,5,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,3,4,1
1955,2,0,0
1955,1,0,0
1955,1,0,0
1955,1,0,0
1955,3,0,0
1955,0,0,0
1955,1,0,0
1955,3,9,0
1955,3,9,0
1955,2,1,0
1955,3,8,0
1955,3,1,0
1955,3,7,0
1955,1,0,0
1955,2,2,0
1955,2,2,0
1955,2,0,0
1955,1,0,0
1955,2,0,0
1955,2,0,0
1956,3,12,0
1956,0,0,0
1956,0,0,0
1956,0,0,0
1956,1,0,0
1956,2,0,0
1956,2,0,0
1956,0,0,0
1956,2,2,0
1956,3,5,1
1956,2,0,0
1956,2,0,0
1956,2,0,0
1956,2,0,0
1956,1,0,0
1956,0,0,0
1956,3,55,1
1956,1,0,0
1956,3,0,0
1956,1,2,0
1956,1,0,0
1956,2,0,0
1956,1,1,0
1956,0,0,0
1956,1,0,0
1956,0,0,0
1956,1,0,0
1956,1,0,0
1956,4,36,6
1956,4,16,0
1956,0,0,0
1956,1,0,0
1956,4,20,6
1956,2,2,0
1956,2,0,0
1956,1,0,0
1956,1,0,0
1956,2,1,0
1956,2,0,0
1956,2,0,0
1956,2,5,0
1956,2,0,0
1956,2,3,0
1956,2,0,0
1956,1,0,0
1956,2,0,0
1956,1,0,0
1956,0,0,0
1956,3,4,0
1956,0,0,0
1956,1,0,0
1956,2,0,0
1956,2,0,0
1956,3,6,0
1956,2,3,0
1956,2,0,0
1956,1,0,0
1956,2,1,0
1956,2,0,0
1956,2,0,0
1956,4,31,1
1956,1,0,0
1956,2,0,0
1956,2,0,0
1956,2,1,0
1956,2,0,0
1956,0,0,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,2,0,0
1956,1,1,0
1956,1,0,0
1956,0,0,0
1956,1,1,0
1956,0,0,0
1956,2,0,0
1956,2,0,0
1956,0,0,0
1956,1,0,0
1956,2,0,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,0,0,0
1956,3,0,0
1956,3,2,0
1956,0,0,0
1956,0,0,0
1956,2,4,0
1956,3,1,0
1956,2,0,0
1956,1,0,0
1956,1,2,0
1956,3,4,0
1956,2,1,0
1956,4,29,2
1956,4,2,0
1956,3,68,5
1956,4,0,0
1956,4,27,2
1956,2,0,0
1956,3,3,0
1956,4,59,0
1956,4,46,0
1956,4,11,0
1956,1,1,0
1956,4,2,0
1956,2,0,0
1956,2,0,0
1956,2,2,2
1956,2,0,0
1956,4,50,7
1956,2,0,0
1956,2,6,0
1956,2,0,0
1956,3,2,1
1956,2,0,0
1956,2,0,0
1956,5,292,17
1956,4,60,3
1956,1,0,0
1956,2,0,0
1956,0,1,0
1956,4,25,1
1956,2,12,0
1956,3,12,0
1956,3,0,0
1956,2,2,0
1956,0,0,0
1956,2,0,0
1956,1,0,0
1956,1,0,0
1956,2,0,0
1956,2,0,0
1956,3,0,0
1956,1,2,0
1956,2,1,0
1956,1,0,0
1956,2,0,0
1956,1,0,0
1956,3,4,0
1956,3,0,0
1956,2,0,0
1956,1,0,0
1956,0,0,0
1956,3,20,0
1956,0,0,0
1956,1,1,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,4,200,25
1956,2,0,0
1956,2,0,0
1956,2,0,0
1956,1,0,0
1956,1,0,0
1956,0,0,0
1956,2,0,0
1956,3,1,0
1956,1,0,0
1956,1,0,0
1956,2,0,0
1956,0,0,0
1956,0,0,0
1956,2,0,0
1956,1,0,2
1956,1,0,0
1956,1,0,0
1956,3,0,0
1956,1,1,0
1956,0,0,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,3,2,0
1956,2,1,0
1956,1,0,0
1956,3,1,0
1956,2,0,0
1956,1,1,0
1956,0,0,0
1956,2,0,0
1956,2,0,0
1956,0,1,0
1956,0,0,0
1956,2,2,0
1956,2,0,0
1956,2,0,0
1956,0,0,0
1956,1,0,0
1956,2,0,0
1956,0,0,0
1956,2,0,0
1956,2,4,1
1956,2,3,0
1956,1,1,0
1956,0,0,0
1956,2,0,0
1956,2,5,0
1956,2,5,0
1956,4,116,3
1956,4,22,0
1956,1,0,0
1956,1,0,0
1956,2,0,0
1956,2,5,0
1956,2,1,0
1956,0,0,0
1956,0,0,0
1956,0,0,0
1956,1,0,0
1956,0,0,0
1956,1,0,0
1956,1,0,0
1956,2,0,0
1956,1,0,0
1956,1,0,0
1956,0,0,0
1956,0,0,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,0,0,0
1956,1,0,0
1956,1,0,0
1956,0,0,0
1956,0,0,0
1956,0,0,0
1956,1,0,0
1956,1,0,0
1956,0,0,0
1956,0,0,0
1956,1,0,0
1956,0,0,0
1956,1,0,0
1956,0,0,0
1956,1,0,0
1956,0,0,0
1956,0,0,0
1956,0,0,0
1956,2,0,0
1956,2,0,0
1956,1,0,0
1956,0,0,0
1956,0,0,0
1956,0,0,0
1956,0,0,0
1956,0,0,0
1956,0,0,0
1956,2,0,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,1,14,0
1956,2,0,0
1956,1,0,0
1956,1,0,0
1956,2,0,0
1956,1,0,0
1956,1,0,0
1956,3,0,0
1956,2,0,0
1956,4,0,0
1956,0,0,0
1956,2,3,0
1956,2,1,0
1956,1,1,0
1956,1,0,0
1956,2,0,0
1956,2,0,0
1956,0,0,0
1956,1,0,0
1956,2,2,0
1956,0,0,0
1956,1,0,0
1956,1,0,0
1956,3,0,0
1956,1,0,0
1956,1,0,0
1956,2,0,0
1956,2,0,0
1956,0,0,0
1956,3,1,0
1956,1,3,0
1956,2,0,0
1956,1,0,0
1956,2,0,0
1956,1,0,0
1956,1,0,0
1956,2,0,0
1956,1,0,0
1956,0,0,0
1956,1,3,0
1956,0,0,0
1956,0,0,0
1956,1,0,0
1956,1,0,0
1956,0,0,0
1956,2,0,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,0,0,0
1956,0,0,0
1956,2,0,0
1956,0,0,0
1956,2,0,0
1956,1,0,0
1956,2,2,0
1956,1,0,0
1956,1,0,0
1956,2,1,0
1956,2,0,0
1956,0,0,0
1956,0,0,0
1956,1,0,0
1956,2,0,0
1956,1,0,0
1956,1,0,0
1956,2,0,0
1956,1,0,0
1956,1,1,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,2,0,0
1956,2,0,0
1956,0,0,0
1956,1,0,0
1956,2,0,0
1956,0,0,0
1956,1,0,0
1956,0,0,0
1956,1,0,0
1956,1,0,0
1956,0,0,0
1956,0,0,0
1956,1,0,0
1956,0,0,0
1956,0,0,0
1956,0,0,0
1956,2,0,0
1956,2,0,0
1956,0,0,0
1956,1,0,0
1956,2,0,0
1956,2,0,0
1956,0,0,0
1956,1,0,0
1956,1,0,0
1956,0,0,0
1956,0,0,0
1956,0,0,0
1956,0,0,0
1956,2,0,0
1956,2,0,1
1956,0,0,0
1956,1,8,0
1956,1,0,0
1956,1,0,0
1956,2,12,0
1956,1,0,0
1956,2,0,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,0,0,0
1956,0,0,0
1956,3,0,0
1956,0,0,0
1956,0,0,0
1956,1,0,0
1956,2,1,0
1956,0,0,0
1956,0,0,0
1956,0,0,0
1956,0,0,0
1956,0,0,0
1956,0,0,0
1956,2,0,0
1956,0,0,0
1956,0,0,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,0,0,0
1956,1,0,0
1956,1,0,0
1956,3,0,0
1956,0,0,0
1956,0,0,0
1956,1,0,0
1956,2,0,0
1956,0,0,0
1956,0,0,0
1956,0,0,0
1956,1,0,0
1956,1,0,0
1956,1,1,0
1956,1,0,0
1956,0,0,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,0,0,0
1956,0,0,0
1956,1,0,0
1956,3,0,2
1956,0,0,0
1956,3,0,0
1956,0,0,0
1956,1,0,0
1956,2,0,0
1956,0,0,0
1956,2,0,0
1956,1,0,0
1956,1,0,0
1956,3,8,0
1956,1,0,0
1956,3,1,0
1956,1,0,0
1956,3,0,0
1956,1,0,0
1956,2,0,0
1956,2,0,0
1956,1,0,0
1956,2,0,0
1956,1,0,0
1956,1,0,0
1956,0,0,0
1956,0,0,0
1956,1,3,0
1956,2,0,0
1956,2,3,0
1956,0,0,0
1956,1,0,0
1956,0,0,0
1956,0,0,0
1956,3,8,0
1956,1,0,0
1956,2,0,0
1956,1,0,0
1956,0,0,0
1956,0,0,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,2,0,0
1956,1,0,0
1956,2,0,0
1956,2,0,0
1956,1,0,0
1956,1,0,0
1956,2,0,0
1956,1,0,0
1956,1,1,0
1956,2,0,0
1956,2,0,0
1956,2,0,0
1956,0,0,0
1956,1,0,0
1956,0,0,0
1956,1,0,0
1956,1,2,0
1956,0,0,0
1956,2,0,0
1956,1,0,0
1956,0,0,0
1956,0,0,0
1956,0,0,0
1956,2,0,0
1956,2,1,0
1956,0,2,0
1956,0,0,0
1956,2,0,0
1956,2,0,0
1956,1,0,0
1956,1,0,0
1956,4,0,0
1956,4,2,0
1956,1,0,0
1956,1,0,0
1956,1,0,0
1956,3,0,0
1956,1,2,0
1956,3,0,0
1956,1,0,0
1956,3,2,0
1956,2,0,0
1956,3,1,0
1956,1,0,0
1956,1,0,0
1956,0,0,0
1956,0,0,0
1956,2,0,0
1956,2,0,0
1956,2,0,0
1956,2,0,0
1956,2,0,0
1956,0,1,0
1956,0,1,0
1956,2,2,0
1956,2,2,0
1956,2,0,0
1956,2,0,0
1956,1,0,0
1956,2,0,0
1956,2,1,0
1956,1,1,0
1957,1,0,0
1957,1,0,0
1957,2,0,0
1957,2,0,0
1957,2,0,0
1957,2,0,0
1957,4,20,10
1957,2,0,0
1957,3,9,3
1957,2,0,0
1957,1,1,0
1957,2,0,0
1957,1,0,0
1957,2,4,0
1957,2,0,0
1957,1,0,0
1957,2,0,0
1957,1,0,0
1957,2,0,0
1957,1,0,0
1957,1,0,0
1957,0,0,0
1957,1,1,0
1957,0,0,0
1957,0,0,0
1957,2,0,0
1957,2,0,0
1957,2,0,0
1957,1,0,0
1957,1,0,0
1957,1,0,0
1957,1,0,0
1957,2,0,0
1957,0,0,0
1957,2,4,0
1957,2,0,0
1957,2,7,1
1957,1,0,0
1957,2,4,0
1957,0,0,0
1957,0,0,0
1957,2,0,0
1957,3,2,0
1957,3,2,0
1957,1,0,0
1957,1,0,0
1957,3,2,0
1957,2,0,0
1957,2,0,0
1957,2,0,0
1957,2,2,0
1957,1,0,0
1957,2,0,0
1957,0,0,0
1957,1,0,0
1957,1,0,0
1957,1,0,0
1957,1,3,0
1957,1,0,0
1957,1,4,0
1957,1,0,0
1957,2,0,0
1957,0,0,0
1957,2,2,0
1957,2,1,0
1957,1,0,0
1957,0,0,0
1957,0,0,0
1957,3,4,0
1957,3,200,10
1957,2,1,0
1957,2,2,1
1957,4,6,2
1957,4,3,3
1957,2,2,1
1957,2,0,0
1957,3,1,0
1957,1,0,0
1957,2,1,0
1957,2,0,0
1957,0,0,0
1957,0,0,0
1957,1,0,0
1957,2,2,1
1957,2,2,0
1957,2,0,0
1957,1,0,0
1957,0,0,0
1957,0,0,0
1957,1,0,0
1957,0,0,0
1957,0,0,0
1957,1,0,0
1957,0,0,0
1957,0,0,0
1957,0,0,0
1957,2,0,0
1957,2,0,0
1957,1,0,0
1957,2,0,0
1957,3,0,0
1957,1,0,0
1957,1,0,0
1957,0,0,0
1957,2,0,0
1957,2,5,0
1957,1,0,0
1957,0,0,0
1957,1,4,0
1957,2,4,0
1957,3,75,1
1957,2,0,0
1957,3,11,0
1957,1,0,0
1957,0,0,0
1957,2,0,0
1957,2,5,2
1957,2,0,0
1957,2,1,0
1957,1,0,0
1957,0,0,0
1957,1,1,0
1957,0,0,0
1957,1,0,0
1957,2,0,0
1957,0,0,0
1957,2,0,0
1957,1,3,0
1957,1,0,0
1957,2,0,0
1957,2,1,0
1957,1,0,0
1957,1,0,0
1957,1,0,0
1957,1,1,0
1957,2,0,0
1957,2,0,0
1957,2,0,0
1957,2,0,0
1957,1,0,0
1957,3,0,0
1957,3,90,2
1957,3,0,0
1957,2,5,0
1957,2,2,0
1957,1,0,0
1957,3,3,1
1957,2,0,0
1957,4,70,4
1957,4,16,0
1957,1,2,0
1957,2,1,0
1957,2,0,0
1957,4,54,4
1957,4,21,0
1957,3,29,0
1957,1,0,0
1957,0,0,0
1957,0,0,0
1957,1,0,0
1957,3,0,0
1957,0,0,0
1957,0,0,0
1957,0,0,0
1957,1,0,0
1957,2,0,0
1957,1,0,0
1957,1,0,0
1957,1,0,0
1957,0,0,0
1957,2,0,0
1957,0,0,0
1957,2,0,0
1957,4,0,1
1957,1,0,0
1957,2,1,0
1957,1,0,0
1957,2,2,0
1957,1,0,0
1957,1,0,0
1957,3,0,0
1957,1,0,0
1957,0,0,0
1957,1,0,0
1957,0,0,0
1957,0,0,0
1957,0,0,0
1957,1,0,0
1957,2,0,0
1957,1,1,0
1957,2,0,0
1957,0,0,0
1957,0,0,0
1957,0,0,0
1957,4,7,0
1957,4,6,0
1957,2,0,0
1957,2,0,0
1957,1,0,0
1957,2,0,0
1957,0,0,0
1957,1,0,0
1957,1,0,0
1957,2,0,0
1957,0,0,0
1957,1,0,0
1957,0,0,0
1957,1,0,0
1957,2,0,0
1957,0,0,0
1957,1,0,0
1957,1,0,0
1957,1,0,0
1957,1,0,0
1957,2,0,0
1957,2,0,0
1957,2,0,0
1957,2,0,0
1957,2,0,0
1957,0,0,0
1957,1,0,0
1957,0,0,0
1957,3,1,0
1957,2,0,0
1957,2,0,0
1957,0,0,0
1957,0,0,0
1957,0,0,0
1957,0,0,0
1957,1,0,0
1957,1,0,0
1957,1,0,0
1957,1,0,0
1957,1,0,0
1957,1,0,0
1957,0,0,0
1957,3,1,0
1957,2,0,0
1957,0,0,0
1957,0,0,0
1957,2,0,0
1957,0,0,0
1957,1,0,0
1957,1,0,0
1957,2,0,0
1957,0,0,0
1957,1,0,0
1957,0,0,0
1957,0,0,0
1957,1,0,0
1957,4,8,1
1957,1,0,0
1957,3,0,0
1957,0,0,0
